v -0.011476 -0.083137 -0.010251
v -0.009861 -0.083516 -0.011701
v -0.010893 -0.083306 -0.013163
v -0.010375 -0.083598 -0.012554
v -0.011412 -0.083023 -0.013243
v -0.012389 -0.082779 -0.010481
v -0.012477 -0.082674 -0.010607
v -0.011494 -0.083283 -0.011371
v -0.012207 -0.082940 -0.010319
v -0.011448 -0.083317 -0.011328
v -0.011445 -0.083293 -0.010786
v -0.010176 -0.083621 -0.011914
v -0.010232 -0.083669 -0.012094
v -0.011430 -0.083175 -0.010369
v -0.011450 -0.083331 -0.011120
v -0.011401 -0.083343 -0.011015
v -0.011723 -0.083097 -0.010194
v -0.011923 -0.083083 -0.010198
v -0.011495 -0.083289 -0.010787
v -0.012021 -0.083060 -0.010248
v -0.010429 -0.083627 -0.012354
v -0.010426 -0.083606 -0.012506
v -0.010333 -0.083670 -0.012205
v -0.010381 -0.083650 -0.012307
v -0.010229 -0.083645 -0.012351
v -0.009660 -0.083522 -0.012121
v -0.010344 -0.083350 -0.013048
v -0.010267 -0.083539 -0.012634
v -0.012582 -0.082309 -0.011331
v -0.012581 -0.082295 -0.011379
v -0.012588 -0.082352 -0.011187
v -0.011428 -0.083158 -0.010310
v -0.009812 -0.083529 -0.011757
v -0.010609 -0.083460 -0.012887
v -0.010500 -0.083390 -0.013069
v -0.011542 -0.083260 -0.011311
v -0.012115 -0.083006 -0.010285
v -0.011400 -0.083334 -0.011385
v -0.011449 -0.083322 -0.011276
v -0.010281 -0.083659 -0.012039
v -0.010069 -0.083568 -0.011783
v -0.010231 -0.083659 -0.012037
v -0.010181 -0.083663 -0.012142
v -0.010180 -0.083653 -0.012032
v -0.011491 -0.083257 -0.010668
v -0.011497 -0.083308 -0.010954
v -0.011496 -0.083299 -0.010844
v -0.011402 -0.083350 -0.011125
v -0.011674 -0.083104 -0.010194
v -0.010427 -0.083616 -0.012456
v -0.010519 -0.083546 -0.012648
v -0.010330 -0.083645 -0.012409
v -0.010470 -0.083557 -0.012650
v -0.010284 -0.083675 -0.012152
v -0.010333 -0.083668 -0.012258
v -0.010277 -0.083624 -0.012452
v -0.009661 -0.083529 -0.012070
v -0.009655 -0.083486 -0.012267
v -0.009659 -0.083513 -0.012171
v -0.010264 -0.083515 -0.012678
v -0.010269 -0.083562 -0.012589
v -0.012584 -0.082323 -0.011283
v -0.011232 -0.083198 -0.010475
v -0.009762 -0.083537 -0.011811
v -0.010648 -0.083368 -0.013122
v -0.010321 -0.083574 -0.012596
v -0.010510 -0.083470 -0.012886
v -0.010448 -0.083381 -0.013064
v -0.011496 -0.083295 -0.011269
v -0.011450 -0.083329 -0.011173
v -0.011400 -0.083335 -0.010959
v -0.010017 -0.083561 -0.011778
v -0.010122 -0.083596 -0.011849
v -0.010283 -0.083670 -0.012096
v -0.010127 -0.083631 -0.011968
v -0.010181 -0.083660 -0.012088
v -0.011450 -0.083331 -0.011066
v -0.011545 -0.083283 -0.010840
v -0.011449 -0.083325 -0.010958
v -0.011402 -0.083350 -0.011178
v -0.011402 -0.083348 -0.011071
v -0.010380 -0.083638 -0.012409
v -0.010521 -0.083556 -0.012599
v -0.010565 -0.083510 -0.012743
v -0.010518 -0.083534 -0.012697
v -0.010378 -0.083628 -0.012458
v -0.010282 -0.083667 -0.012308
v -0.010233 -0.083673 -0.012202
v -0.010332 -0.083664 -0.012309
v -0.010284 -0.083677 -0.012205
v -0.009653 -0.083468 -0.012313
v -0.010328 -0.083631 -0.012457
v -0.009713 -0.083544 -0.011918
v -0.010227 -0.083628 -0.012398
v -0.009657 -0.083501 -0.012219
v -0.010180 -0.083654 -0.012246
v -0.010125 -0.083616 -0.011910
v -0.010608 -0.083445 -0.012935
v -0.010319 -0.083553 -0.012641
v -0.010324 -0.083595 -0.012550
v -0.010551 -0.083393 -0.013073
v -0.010560 -0.083468 -0.012888
v -0.010316 -0.083530 -0.012686
v -0.011496 -0.083300 -0.011217
v -0.011449 -0.083326 -0.011225
v -0.011448 -0.083318 -0.010902
v -0.010071 -0.083590 -0.011844
v -0.010332 -0.083661 -0.012095
v -0.010233 -0.083673 -0.012148
v -0.011450 -0.083329 -0.011013
v -0.010516 -0.083521 -0.012745
v -0.010331 -0.083656 -0.012360
v -0.010377 -0.083614 -0.012506
v -0.010424 -0.083593 -0.012554
v -0.010231 -0.083659 -0.012303
v -0.010279 -0.083641 -0.012405
v -0.010283 -0.083674 -0.012258
v -0.010181 -0.083661 -0.012195
v -0.009713 -0.083544 -0.011971
v -0.010698 -0.083359 -0.013121
v -0.010562 -0.083484 -0.012840
v -0.010367 -0.083539 -0.012692
v -0.010454 -0.083425 -0.012974
v -0.010326 -0.083614 -0.012504
v -0.010558 -0.083451 -0.012935
v -0.010502 -0.083410 -0.013024
v -0.011497 -0.083303 -0.011165
v -0.010468 -0.083542 -0.012697
v -0.010281 -0.083655 -0.012357
v -0.010372 -0.083580 -0.012600
v -0.010451 -0.083403 -0.013019
v -0.010556 -0.083432 -0.012981
v -0.010605 -0.083428 -0.012982
v -0.010421 -0.083562 -0.012649
v -0.010507 -0.083450 -0.012932
v -0.010370 -0.083560 -0.012646
v -0.010514 -0.083505 -0.012793
v -0.010423 -0.083578 -0.012602
