v -0.009390 -0.083780 -0.010657
v -0.009471 -0.083628 -0.010978
v -0.009159 -0.083949 -0.010868
v -0.009330 -0.083703 -0.011159
v -0.007906 -0.084813 -0.011127
v -0.007589 -0.085508 -0.009715
v -0.007288 -0.085517 -0.010078
v -0.007877 -0.085388 -0.009577
v -0.008996 -0.083857 -0.011520
v -0.008037 -0.084653 -0.011288
v -0.008817 -0.084033 -0.011470
v -0.008902 -0.083907 -0.011587
v -0.008092 -0.084692 -0.011145
v -0.006859 -0.085309 -0.010888
v -0.007731 -0.084620 -0.011475
v -0.006529 -0.085493 -0.010354
v -0.006877 -0.085455 -0.010569
v -0.006298 -0.085250 -0.011001
v -0.009086 -0.084578 -0.008111
v -0.007781 -0.085428 -0.009162
v -0.007898 -0.084748 -0.007213
v -0.009442 -0.084200 -0.008362
v -0.009081 -0.084541 -0.007778
v -0.007652 -0.084799 -0.007274
v -0.005604 -0.084130 -0.011838
v -0.007945 -0.083912 -0.011972
v -0.006727 -0.083845 -0.012265
v -0.006526 -0.085062 -0.011262
v -0.006024 -0.084670 -0.011576
v -0.007048 -0.083994 -0.012174
v -0.006164 -0.084578 -0.011708
v -0.005435 -0.084799 -0.010264
v -0.006092 -0.085221 -0.010768
v -0.005490 -0.084838 -0.010121
v -0.005649 -0.084898 -0.009937
v -0.006371 -0.085436 -0.010379
v -0.006475 -0.085459 -0.010233
v -0.007314 -0.084918 -0.007515
v -0.007194 -0.085574 -0.009881
v -0.006325 -0.083851 -0.012196
v -0.007630 -0.085429 -0.008995
v -0.007535 -0.085478 -0.009115
v -0.007388 -0.085511 -0.009281
v -0.007484 -0.085475 -0.009112
v -0.007443 -0.085544 -0.009402
v -0.009625 -0.083648 -0.010087
v -0.009615 -0.083563 -0.010588
v -0.009616 -0.083572 -0.010539
v -0.009620 -0.083609 -0.010339
v -0.009570 -0.083608 -0.010602
v -0.008242 -0.084683 -0.007258
v -0.008203 -0.085176 -0.009408
v -0.008344 -0.085091 -0.009224
v -0.008297 -0.085123 -0.009287
v -0.008207 -0.085212 -0.009155
v -0.009346 -0.083831 -0.010621
v -0.009434 -0.083728 -0.010694
v -0.009252 -0.083885 -0.010796
v -0.009342 -0.083803 -0.010770
v -0.008247 -0.085129 -0.009446
v -0.008010 -0.085242 -0.009744
v -0.009377 -0.083682 -0.011100
v -0.008907 -0.083949 -0.011496
v -0.008867 -0.084032 -0.011365
v -0.007731 -0.085433 -0.009747
v -0.007999 -0.084749 -0.011161
v -0.007347 -0.085183 -0.010810
v -0.007804 -0.084805 -0.011226
v -0.007494 -0.085553 -0.009674
v -0.006969 -0.085380 -0.010706
v -0.007339 -0.085517 -0.010026
v -0.007878 -0.085397 -0.009474
v -0.007876 -0.085380 -0.009628
v -0.008811 -0.083989 -0.011560
v -0.008041 -0.084681 -0.011245
v -0.007833 -0.084629 -0.011430
v -0.008044 -0.084704 -0.011200
v -0.008774 -0.084098 -0.011385
v -0.008090 -0.084675 -0.011192
v -0.006945 -0.085193 -0.011009
v -0.006569 -0.085407 -0.010751
v -0.007740 -0.084694 -0.011396
v -0.006476 -0.085471 -0.010557
v -0.006778 -0.085467 -0.010569
v -0.006925 -0.085430 -0.010615
v -0.008895 -0.084665 -0.007655
v -0.009177 -0.084501 -0.008140
v -0.008114 -0.085272 -0.009013
v -0.007639 -0.085500 -0.009341
v -0.008752 -0.084727 -0.007564
v -0.009176 -0.084491 -0.008243
v -0.007993 -0.083896 -0.011968
v -0.008447 -0.083895 -0.011829
v -0.007769 -0.084522 -0.011548
v -0.006558 -0.084510 -0.011754
v -0.006338 -0.085169 -0.011133
v -0.007065 -0.084131 -0.012065
v -0.006581 -0.085095 -0.011223
v -0.006072 -0.084651 -0.011624
v -0.005808 -0.084152 -0.011962
v -0.005466 -0.084240 -0.011606
v -0.006189 -0.085190 -0.011027
v -0.006999 -0.084001 -0.012174
v -0.007097 -0.083981 -0.012171
v -0.006214 -0.084576 -0.011709
v -0.006158 -0.084530 -0.011744
v -0.005317 -0.084661 -0.010581
v -0.006207 -0.085332 -0.010600
v -0.005597 -0.084882 -0.009982
v -0.006370 -0.085426 -0.010322
v -0.006425 -0.085468 -0.010447
v -0.007338 -0.085510 -0.009331
v -0.006528 -0.085480 -0.010242
v -0.007143 -0.085568 -0.009983
v -0.007681 -0.085434 -0.009053
v -0.007583 -0.085456 -0.009056
v -0.007487 -0.085494 -0.009172
v -0.007392 -0.085540 -0.009398
v -0.007445 -0.085563 -0.009568
v -0.007539 -0.085505 -0.009232
v -0.009626 -0.083654 -0.010036
v -0.009619 -0.083600 -0.010389
v -0.009621 -0.083617 -0.010289
v -0.009526 -0.083661 -0.010567
v -0.009519 -0.083605 -0.010866
v -0.008293 -0.084681 -0.007260
v -0.008250 -0.085151 -0.009348
v -0.008296 -0.085113 -0.009337
v -0.008253 -0.085173 -0.009197
v -0.008160 -0.085233 -0.009267
v -0.008208 -0.085217 -0.009051
v -0.009086 -0.084578 -0.008218
v -0.009299 -0.083864 -0.010684
v -0.009204 -0.083912 -0.010857
v -0.009343 -0.083813 -0.010720
v -0.008200 -0.085153 -0.009506
v -0.009162 -0.083973 -0.010771
v -0.008057 -0.085221 -0.009684
v -0.009155 -0.083921 -0.010964
v -0.008953 -0.083912 -0.011485
v -0.008863 -0.084001 -0.011460
v -0.008904 -0.083929 -0.011542
v -0.009113 -0.083984 -0.010879
v -0.007962 -0.085262 -0.009802
v -0.007428 -0.085427 -0.010157
v -0.007734 -0.085456 -0.009649
v -0.007779 -0.085410 -0.009741
v -0.007858 -0.084832 -0.011132
v -0.007897 -0.084745 -0.011262
v -0.006912 -0.085327 -0.010844
v -0.007245 -0.085574 -0.009883
v -0.007334 -0.085484 -0.010121
v -0.007376 -0.085410 -0.010256
v -0.007290 -0.085534 -0.010030
v -0.007385 -0.085482 -0.010069
v -0.008115 -0.085275 -0.009067
v -0.007828 -0.085398 -0.009686
v -0.007921 -0.085337 -0.009667
v -0.008204 -0.085186 -0.009359
v -0.008581 -0.084167 -0.011508
v -0.008855 -0.083936 -0.011596
v -0.008573 -0.084100 -0.011590
v -0.008770 -0.084063 -0.011478
v -0.007949 -0.084752 -0.011213
v -0.008821 -0.084066 -0.011375
v -0.008772 -0.084081 -0.011432
v -0.006904 -0.085268 -0.010928
v -0.006767 -0.085376 -0.010801
v -0.006634 -0.085120 -0.011181
v -0.007784 -0.084646 -0.011434
v -0.006524 -0.085447 -0.010657
v -0.006311 -0.085359 -0.010775
v -0.007192 -0.085555 -0.010034
v -0.007241 -0.085546 -0.010033
v -0.006923 -0.085414 -0.010662
v -0.008208 -0.085216 -0.008997
v -0.008161 -0.085241 -0.008951
v -0.009132 -0.084543 -0.008100
v -0.009355 -0.084308 -0.008184
v -0.007783 -0.085443 -0.009274
v -0.007684 -0.085461 -0.009169
v -0.007592 -0.085529 -0.009563
v -0.008113 -0.085264 -0.008957
v -0.009441 -0.084192 -0.008413
v -0.009177 -0.084498 -0.008192
v -0.008344 -0.083881 -0.011872
v -0.007109 -0.084077 -0.012101
v -0.007780 -0.084608 -0.011473
v -0.006521 -0.085020 -0.011300
v -0.006380 -0.085101 -0.011216
v -0.006506 -0.085308 -0.010925
v -0.007726 -0.084579 -0.011513
v -0.007735 -0.084658 -0.011436
v -0.006576 -0.085056 -0.011262
v -0.006234 -0.085148 -0.011120
v -0.006118 -0.084619 -0.011668
v -0.006019 -0.084629 -0.011614
v -0.005511 -0.084193 -0.011697
v -0.005371 -0.084287 -0.011459
v -0.006138 -0.085185 -0.010970
v -0.007054 -0.084043 -0.012139
v -0.007004 -0.084047 -0.012138
v -0.006208 -0.084530 -0.011746
v -0.006219 -0.084618 -0.011672
v -0.006035 -0.085168 -0.010799
v -0.006039 -0.085195 -0.010702
v -0.006207 -0.085336 -0.010548
v -0.006151 -0.085289 -0.010635
v -0.006423 -0.085447 -0.010279
v -0.006372 -0.085441 -0.010434
v -0.006424 -0.085460 -0.010550
v -0.006478 -0.085483 -0.010454
v -0.007390 -0.085528 -0.009340
v -0.006526 -0.085463 -0.010183
v -0.006529 -0.085489 -0.010299
v -0.006580 -0.085494 -0.010463
v -0.007144 -0.085570 -0.009931
v -0.007632 -0.085447 -0.009055
v -0.007731 -0.085434 -0.009108
v -0.007587 -0.085486 -0.009174
v -0.007441 -0.085534 -0.009345
v -0.007143 -0.085565 -0.009875
v -0.007494 -0.085548 -0.009459
v -0.007444 -0.085558 -0.009513
v -0.007537 -0.085493 -0.009174
v -0.009618 -0.083591 -0.010439
v -0.009565 -0.083570 -0.010802
v -0.009387 -0.083761 -0.010757
v -0.009174 -0.084477 -0.007865
v -0.008395 -0.084695 -0.007323
v -0.008249 -0.085140 -0.009397
v -0.008252 -0.085167 -0.009248
v -0.008207 -0.085207 -0.009207
v -0.008161 -0.085243 -0.009164
v -0.009086 -0.084580 -0.008165
v -0.008254 -0.085182 -0.009093
v -0.009132 -0.084541 -0.008206
v -0.009206 -0.083924 -0.010808
v -0.008199 -0.085140 -0.009555
v -0.008154 -0.085188 -0.009517
v -0.009157 -0.083935 -0.010917
v -0.009102 -0.083898 -0.011167
v -0.008955 -0.083929 -0.011438
v -0.008861 -0.083983 -0.011507
v -0.008011 -0.085256 -0.009695
v -0.007733 -0.085446 -0.009699
v -0.007830 -0.085416 -0.009586
v -0.007953 -0.084790 -0.011121
v -0.007299 -0.085200 -0.010815
v -0.007855 -0.084812 -0.011178
v -0.007849 -0.084763 -0.011266
v -0.007841 -0.084700 -0.011349
v -0.006963 -0.085338 -0.010796
v -0.007801 -0.084778 -0.011269
v -0.007495 -0.085559 -0.009623
v -0.007244 -0.085570 -0.009935
v -0.007194 -0.085574 -0.009934
v -0.007337 -0.085501 -0.010074
v -0.007292 -0.085548 -0.009982
v -0.007635 -0.085474 -0.009758
v -0.007831 -0.085426 -0.009376
v -0.007830 -0.085422 -0.009268
v -0.008162 -0.085248 -0.009060
v -0.007874 -0.085369 -0.009677
v -0.007780 -0.085424 -0.009693
v -0.007919 -0.085324 -0.009716
v -0.007922 -0.085348 -0.009618
v -0.008205 -0.085194 -0.009309
v -0.008858 -0.083962 -0.011552
v -0.008764 -0.084013 -0.011567
v -0.008803 -0.083926 -0.011643
v -0.008577 -0.084137 -0.011550
v -0.008500 -0.083918 -0.011786
v -0.007996 -0.084730 -0.011207
v -0.007951 -0.084773 -0.011168
v -0.007993 -0.084705 -0.011251
v -0.008865 -0.084017 -0.011413
v -0.007964 -0.085276 -0.009754
v -0.007744 -0.084727 -0.011355
v -0.006908 -0.085299 -0.010886
v -0.006866 -0.085364 -0.010801
v -0.006593 -0.085191 -0.011099
v -0.006638 -0.085152 -0.011140
v -0.007789 -0.084682 -0.011394
v -0.006526 -0.085463 -0.010609
v -0.006724 -0.085441 -0.010664
v -0.006468 -0.085407 -0.010746
v -0.006249 -0.085263 -0.010950
v -0.006315 -0.085388 -0.010679
v -0.006828 -0.085462 -0.010569
v -0.006730 -0.085482 -0.010519
v -0.006926 -0.085445 -0.010568
v -0.006920 -0.085395 -0.010709
v -0.006874 -0.085425 -0.010664
v -0.009177 -0.084500 -0.008087
v -0.009311 -0.084359 -0.008094
v -0.007782 -0.085437 -0.009218
v -0.007543 -0.085544 -0.009513
v -0.007736 -0.085470 -0.009388
v -0.007591 -0.085519 -0.009666
v -0.009398 -0.084255 -0.008274
v -0.009222 -0.084454 -0.008125
v -0.007103 -0.084030 -0.012137
v -0.007774 -0.084566 -0.011511
v -0.007828 -0.084591 -0.011469
v -0.006305 -0.084904 -0.011407
v -0.006535 -0.085133 -0.011182
v -0.006329 -0.085098 -0.011213
v -0.006342 -0.085200 -0.011091
v -0.006513 -0.085361 -0.010838
v -0.006081 -0.084727 -0.011545
v -0.006185 -0.085159 -0.011069
v -0.006243 -0.085213 -0.011038
v -0.006131 -0.085128 -0.011055
v -0.006028 -0.084706 -0.011535
v -0.005325 -0.084315 -0.011361
v -0.006135 -0.085158 -0.011013
v -0.005290 -0.084445 -0.011087
v -0.006037 -0.085183 -0.010751
v -0.006141 -0.085208 -0.010925
v -0.005375 -0.084722 -0.010499
v -0.006262 -0.085372 -0.010564
v -0.006095 -0.085243 -0.010669
v -0.006152 -0.085294 -0.010584
v -0.006424 -0.085459 -0.010337
v -0.006372 -0.085442 -0.010488
v -0.006262 -0.085372 -0.010457
v -0.006425 -0.085466 -0.010499
v -0.006422 -0.085437 -0.010648
v -0.006478 -0.085484 -0.010401
v -0.006681 -0.085494 -0.010468
v -0.006529 -0.085491 -0.010460
v -0.007683 -0.085449 -0.009111
v -0.007780 -0.085417 -0.009104
v -0.007733 -0.085445 -0.009166
v -0.007585 -0.085472 -0.009116
v -0.007636 -0.085474 -0.009172
v -0.007541 -0.085524 -0.009346
v -0.007440 -0.085521 -0.009287
v -0.007491 -0.085532 -0.009346
v -0.007393 -0.085554 -0.009510
v -0.007494 -0.085554 -0.009514
v -0.007490 -0.085521 -0.009289
v -0.009473 -0.083637 -0.010929
v -0.009128 -0.084511 -0.007822
v -0.008498 -0.084713 -0.007388
v -0.008254 -0.085178 -0.009145
v -0.008206 -0.085201 -0.009258
v -0.007925 -0.085368 -0.009466
v -0.008208 -0.085215 -0.009103
v -0.008254 -0.085183 -0.009040
v -0.009132 -0.084544 -0.008154
v -0.007967 -0.085303 -0.009657
v -0.009008 -0.083955 -0.011237
v -0.007637 -0.085488 -0.009710
v -0.007877 -0.085393 -0.009526
v -0.007783 -0.085444 -0.009541
v -0.007829 -0.085408 -0.009636
v -0.007903 -0.084794 -0.011173
v -0.006966 -0.085360 -0.010751
v -0.007853 -0.084789 -0.011223
v -0.007942 -0.084695 -0.011299
v -0.007845 -0.084733 -0.011308
v -0.006915 -0.085352 -0.010800
v -0.007445 -0.085564 -0.009622
v -0.007544 -0.085547 -0.009567
v -0.007294 -0.085567 -0.009883
v -0.007194 -0.085567 -0.009985
v -0.007293 -0.085559 -0.009933
v -0.007541 -0.085527 -0.009720
v -0.007878 -0.085399 -0.009422
v -0.007783 -0.085447 -0.009329
v -0.008161 -0.085247 -0.009113
v -0.007965 -0.085290 -0.009706
v -0.007923 -0.085356 -0.009568
v -0.008159 -0.085226 -0.009318
v -0.008807 -0.083960 -0.011603
v -0.008534 -0.084190 -0.011514
v -0.008530 -0.084156 -0.011555
v -0.007945 -0.084726 -0.011257
v -0.008909 -0.083965 -0.011449
v -0.008911 -0.083981 -0.011402
v -0.006950 -0.085225 -0.010968
v -0.007793 -0.084716 -0.011353
v -0.006863 -0.085338 -0.010845
v -0.006589 -0.085160 -0.011141
v -0.006550 -0.085252 -0.011013
v -0.007837 -0.084666 -0.011390
v -0.006624 -0.085446 -0.010661
v -0.006528 -0.085485 -0.010511
v -0.006676 -0.085460 -0.010615
v -0.006722 -0.085423 -0.010710
v -0.006521 -0.085429 -0.010703
v -0.006361 -0.085352 -0.010827
v -0.006261 -0.085359 -0.010666
v -0.006369 -0.085422 -0.010640
v -0.006879 -0.085468 -0.010521
v -0.006824 -0.085433 -0.010665
v -0.006678 -0.085474 -0.010567
v -0.006876 -0.085440 -0.010617
v -0.006871 -0.085407 -0.010711
v -0.009221 -0.084446 -0.007963
v -0.007830 -0.085416 -0.009213
v -0.007735 -0.085462 -0.009278
v -0.007829 -0.085409 -0.009157
v -0.007783 -0.085449 -0.009382
v -0.007687 -0.085485 -0.009338
v -0.007592 -0.085526 -0.009615
v -0.009222 -0.084454 -0.008072
v -0.006425 -0.085063 -0.011258
v -0.006355 -0.084903 -0.011409
v -0.006123 -0.084661 -0.011630
v -0.006531 -0.085099 -0.011222
v -0.006384 -0.085137 -0.011176
v -0.006287 -0.085163 -0.011128
v -0.006375 -0.085062 -0.011255
v -0.006388 -0.085169 -0.011135
v -0.006616 -0.085382 -0.010797
v -0.006713 -0.085353 -0.010844
v -0.006519 -0.085408 -0.010749
v -0.006348 -0.085254 -0.011004
v -0.006077 -0.084691 -0.011585
v -0.006239 -0.085182 -0.011080
v -0.006246 -0.085239 -0.010994
v -0.006291 -0.085195 -0.011087
v -0.005284 -0.084396 -0.011175
v -0.006091 -0.085207 -0.010816
v -0.006094 -0.085234 -0.010719
v -0.006196 -0.085241 -0.010939
v -0.005377 -0.084733 -0.010450
v -0.006425 -0.085466 -0.010392
v -0.006477 -0.085474 -0.010291
v -0.006317 -0.085409 -0.010527
v -0.006263 -0.085374 -0.010511
v -0.006317 -0.085405 -0.010419
v -0.006477 -0.085479 -0.010506
v -0.006423 -0.085450 -0.010600
v -0.006473 -0.085445 -0.010653
v -0.006529 -0.085493 -0.010407
v -0.006477 -0.085481 -0.010347
v -0.006630 -0.085494 -0.010466
v -0.008112 -0.085252 -0.008899
v -0.007734 -0.085455 -0.009223
v -0.007638 -0.085493 -0.009285
v -0.007540 -0.085515 -0.009289
v -0.007542 -0.085532 -0.009402
v -0.007493 -0.085540 -0.009403
v -0.007543 -0.085538 -0.009457
v -0.007489 -0.085508 -0.009231
v -0.008300 -0.085142 -0.009134
v -0.007968 -0.085314 -0.009608
v -0.009106 -0.083927 -0.011071
v -0.009054 -0.083919 -0.011226
v -0.007782 -0.085440 -0.009592
v -0.007831 -0.085423 -0.009482
v -0.007736 -0.085469 -0.009494
v -0.007782 -0.085433 -0.009643
v -0.007807 -0.084828 -0.011182
v -0.007901 -0.084771 -0.011218
v -0.007989 -0.084675 -0.011294
v -0.007894 -0.084714 -0.011304
v -0.006960 -0.085313 -0.010841
v -0.006869 -0.085387 -0.010757
v -0.007592 -0.085528 -0.009509
v -0.006679 -0.085485 -0.010517
v -0.006829 -0.085474 -0.010520
v -0.007493 -0.085543 -0.009723
v -0.007543 -0.085538 -0.009671
v -0.007340 -0.085531 -0.009978
v -0.007831 -0.085425 -0.009429
v -0.007735 -0.085467 -0.009334
v -0.008114 -0.085274 -0.009120
v -0.006813 -0.085345 -0.010846
v -0.006539 -0.085164 -0.011140
v -0.006503 -0.085281 -0.010968
v -0.007889 -0.084681 -0.011345
v -0.006576 -0.085463 -0.010612
v -0.006527 -0.085475 -0.010561
v -0.006776 -0.085453 -0.010617
v -0.006674 -0.085444 -0.010662
v -0.006720 -0.085402 -0.010755
v -0.006574 -0.085447 -0.010659
v -0.006572 -0.085429 -0.010705
v -0.006306 -0.085320 -0.010867
v -0.006417 -0.085402 -0.010742
v -0.006206 -0.085325 -0.010651
v -0.006262 -0.085367 -0.010615
v -0.006258 -0.085336 -0.010764
v -0.006316 -0.085398 -0.010629
v -0.006371 -0.085432 -0.010591
v -0.006368 -0.085409 -0.010689
v -0.006774 -0.085438 -0.010665
v -0.006826 -0.085448 -0.010617
v -0.006728 -0.085471 -0.010568
v -0.006822 -0.085415 -0.010712
v -0.009221 -0.084451 -0.008018
v -0.009176 -0.084496 -0.008032
v -0.007639 -0.085505 -0.009396
v -0.007544 -0.085545 -0.009620
v -0.006430 -0.085101 -0.011218
v -0.006476 -0.085063 -0.011260
v -0.006174 -0.084662 -0.011632
v -0.006254 -0.084901 -0.011404
v -0.006334 -0.085135 -0.011173
v -0.006566 -0.085384 -0.010795
v -0.006560 -0.085333 -0.010883
v -0.006717 -0.085378 -0.010800
v -0.006465 -0.085384 -0.010791
v -0.006294 -0.085224 -0.011044
v -0.006459 -0.085335 -0.010879
v -0.006128 -0.084699 -0.011591
v -0.006282 -0.085126 -0.011168
v -0.006193 -0.085217 -0.010984
v -0.005281 -0.084370 -0.011219
v -0.006089 -0.085190 -0.010863
v -0.006150 -0.085281 -0.010685
v -0.006254 -0.085303 -0.010858
v -0.006317 -0.085409 -0.010473
v -0.006471 -0.085427 -0.010700
v -0.006475 -0.085459 -0.010606
v -0.006580 -0.085498 -0.010411
v -0.006579 -0.085486 -0.010514
v -0.007686 -0.085479 -0.009282
v -0.007637 -0.085484 -0.009229
v -0.007588 -0.085496 -0.009231
v -0.007590 -0.085513 -0.009344
v -0.007591 -0.085520 -0.009400
v -0.008299 -0.085137 -0.009185
v -0.007735 -0.085462 -0.009598
v -0.007830 -0.085420 -0.009534
v -0.007736 -0.085470 -0.009441
v -0.007640 -0.085509 -0.009558
v -0.007783 -0.085447 -0.009488
v -0.006819 -0.085395 -0.010757
v -0.007688 -0.085490 -0.009446
v -0.007688 -0.085488 -0.009392
v -0.007343 -0.085555 -0.009881
v -0.007342 -0.085544 -0.009930
v -0.006816 -0.085371 -0.010802
v -0.006763 -0.085350 -0.010845
v -0.006810 -0.085316 -0.010888
v -0.006489 -0.085166 -0.011138
v -0.006543 -0.085194 -0.011098
v -0.006395 -0.085227 -0.011050
v -0.007885 -0.084646 -0.011385
v -0.006578 -0.085476 -0.010563
v -0.006626 -0.085462 -0.010613
v -0.006622 -0.085427 -0.010707
v -0.006363 -0.085373 -0.010782
v -0.006303 -0.085298 -0.010912
v -0.006415 -0.085380 -0.010787
v -0.006420 -0.085421 -0.010695
v -0.006317 -0.085405 -0.010578
v -0.006259 -0.085348 -0.010715
v -0.006313 -0.085375 -0.010727
v -0.006200 -0.085277 -0.010846
v -0.006726 -0.085457 -0.010616
v -0.006772 -0.085420 -0.010711
v -0.006480 -0.085100 -0.011220
v -0.006516 -0.085385 -0.010793
v -0.006510 -0.085335 -0.010881
v -0.006613 -0.085357 -0.010841
v -0.006553 -0.085279 -0.010970
v -0.006409 -0.085333 -0.010876
v -0.006345 -0.085227 -0.011048
v -0.006462 -0.085360 -0.010835
v -0.006133 -0.084737 -0.011551
v -0.006144 -0.085227 -0.010879
v -0.006204 -0.085305 -0.010750
v -0.006251 -0.085284 -0.010904
v -0.006256 -0.085321 -0.010811
v -0.006629 -0.085486 -0.010516
v -0.007589 -0.085505 -0.009288
v -0.007639 -0.085505 -0.009610
v -0.007783 -0.085448 -0.009436
v -0.007735 -0.085466 -0.009546
v -0.006770 -0.085399 -0.010757
v -0.006760 -0.085321 -0.010888
v -0.006596 -0.085220 -0.011056
v -0.006496 -0.085225 -0.011054
v -0.006392 -0.085199 -0.011093
v -0.006309 -0.085341 -0.010821
v -0.006366 -0.085392 -0.010736
v -0.006358 -0.085328 -0.010872
v -0.006412 -0.085357 -0.010832
v -0.006147 -0.085257 -0.010783
v -0.006198 -0.085260 -0.010893
v -0.006610 -0.085331 -0.010884
v -0.006146 -0.085243 -0.010831
v -0.006149 -0.085270 -0.010735
v -0.006205 -0.085316 -0.010701
v -0.006600 -0.085248 -0.011014
v -0.006492 -0.085196 -0.011096
v -0.006355 -0.085304 -0.010916
